epoch,acc,loss,val_acc,val_loss
0,0.79424453799195871,0.0085218912395785048,0.8447596265914592,0.0063535173866131629
1,0.83920037736453768,0.0064602781075469868,0.8447596265914592,0.0062180114546724671
2,0.83920037861149677,0.0063640664768050657,0.84475968070064034,0.0060543059404437423
3,0.83920038135480679,0.0062871645473598437,0.84475968070064034,0.0063276573592889393
4,0.83920039118084444,0.0063231084456815377,0.84475968070064034,0.0060336346546491833
5,0.83920039751539666,0.0062714504689819891,0.8447596265914592,0.0065098214458594933
6,0.83920035741319221,0.0064365151778611679,0.84475968070064034,0.0064431229170332565
7,0.83920036943387788,0.0063779394278715845,0.84475968070064034,0.0060578689164092351
8,0.83920036883533744,0.0063552706736182815,0.84475968070064034,0.0065614654920361139
9,0.83920039133047952,0.0063967351988737306,0.8447596265914592,0.0059448131591292985
10,0.83920036828667544,0.0063023130428903271,0.84475968070064034,0.0060262804097951728
11,0.83920039222829013,0.006359287847815448,0.84475968070064034,0.0061755059253926397
12,0.83920037975869921,0.0061994116383148785,0.8447596265914592,0.0058301160316782214
13,0.83920038369908989,0.0062573359534923755,0.8447596265914592,0.0060858349315822124
14,0.83920036469543324,0.0063250597153310991,0.8447596265914592,0.0060811317030419693
15,0.83920037916015877,0.0062454935849087009,0.8447596265914592,0.0055620176849741458
16,0.83920039322585738,0.0063476623694517622,0.8447596265914592,0.0061368452556801178
17,0.83920039322585738,0.0063351986594654026,0.8447596265914592,0.0059962211810845011
18,0.83920038529519758,0.0062569375286291836,0.84475968070064034,0.0056773028501593478
19,0.83920039881223418,0.0063420741308371394,0.84475968070064034,0.006082687074490261
20,0.83920038783899409,0.006336609824369642,0.8447596265914592,0.0059526294555699993
21,0.83920038020760446,0.0062954900720035931,0.8447596265914592,0.0060166599863070123
22,0.8392003856942245,0.0063176768177255179,0.8447596265914592,0.0061792339336998918
23,0.83920038349957649,0.00632512585598991,0.84475968070064034,0.0063741916942522455
24,0.83920037960906413,0.0063198543473236479,0.84475968070064034,0.0059506535688613324
25,0.8392003921784118,0.0061780444486651213,0.84475968070064034,0.0058715223361150166
26,0.83920037736453768,0.0060021944874001348,0.8447596265914592,0.0054619724776410888
27,0.83920036853606728,0.005966088751712853,0.84475968070064034,0.0058274637934163948
28,0.83920038344969805,0.0059657496914548103,0.84475968070064034,0.0072483008146180328
29,0.83920037816259152,0.0059699819933732188,0.8447596265914592,0.0053061500046375793
30,0.83920037516988966,0.0059559962053678025,0.8447596265914592,0.0064208350269824056
31,0.83920038459690049,0.0063080937854914487,0.8447596265914592,0.0058857638930492366
32,0.83920037018205329,0.0060660743867690095,0.84475968070064034,0.0063174752161857927
33,0.83920038105553663,0.0060548689002054255,0.8447596265914592,0.005780042614787817
34,0.83920038414799514,0.005660479919883621,0.8447596265914592,0.0050621642301797018
35,0.83920038838765609,0.0052063559521005245,0.8447596265914592,0.0045284368758294596
36,0.84032544695682609,0.0050430510224283489,0.8447596265914592,0.0042476616238395796
37,0.84026966144849069,0.004785436912435867,0.84475968070064034,0.005366494060091093
38,0.84050210011055282,0.0047259954423896937,0.86319931390437676,0.005293200604934642
39,0.84630406057485474,0.0045926958115997422,0.8447596265914592,0.0043793481226402815
40,0.84642491225916971,0.0045787629803884225,0.85059101742210119,0.0045251347758668535
41,0.84637842552432452,0.0045019577502830258,0.85122148322720903,0.0040872529750121825
42,0.8446397207770886,0.0044693829978827903,0.85642242516186218,0.004578394815325737
43,0.84690842418989876,0.0044149886107532049,0.84475968070064034,0.004259980349728824
44,0.84754999681496723,0.0043910762719872355,0.86178092711360743,0.0041711401352857022
45,0.84970712891183642,0.0043499176760660053,0.84475968070064034,0.0044562031237527413
46,0.85015343173278424,0.0042976781117990926,0.86004730742028423,0.0041397962692781547
47,0.84942817388718095,0.0043170590242020256,0.85610722480936252,0.0040001164302758295
48,0.85125989739366159,0.0042530954838827812,0.86256895758581498,0.0040079691308609984
49,0.85116690362347713,0.0042571342550218102,0.84838457014543789,0.0042524612971072927
50,0.85215250338470583,0.0042149479399633955,0.86603626545439372,0.0042735067830282324
51,0.85421665722356177,0.0041737098344231498,0.85169425796955189,0.0043347178964961508
52,0.85340772039221924,0.0041865558320633035,0.8666666145865799,0.0040561319361870169
53,0.855109259224337,0.0041275057633832161,0.85721037151120238,0.003842964028635769
54,0.85578802380102947,0.0040832267088277818,0.8565800151926406,0.0041316155780186043
55,0.85592748101286309,0.0040841034921392733,0.85295507882503752,0.0038758755714388181
56,0.8578521675145776,0.0040180056772845555,0.84822696574190826,0.0044497721762469054
57,0.85701535446374488,0.0040573956024010814,0.86587862258261827,0.003670287622363432
58,0.85982333745916517,0.0039680603622735547,0.86556346069836443,0.0038802008283265093
59,0.85769410871561602,0.0040068504961682915,0.85957454831887647,0.0037746785459577613
60,0.85930266674592404,0.0039661931439018399,0.87501971814649326,0.0035685585706052205
61,0.86090191178740816,0.0039100653869898749,0.86351455399330623,0.0037289904430508614
62,0.8624453675796796,0.0038952717335434886,0.86099293510964581,0.0040190087479426932
63,0.86291028759968336,0.0038817378933927254,0.8658786766917993,0.0036266664941365838
64,0.86428639225381187,0.0038081955480307465,0.87076434852383666,0.0037948438858098174
65,0.86433289225630183,0.0038404996818609568,0.85957450139607094,0.0038107515458044006
66,0.86425848226666946,0.0038238085977826655,0.8770685238195649,0.0036210740572964468
67,0.8668991261446326,0.0037626558914780617,0.86193854715807217,0.0037530153785033005
68,0.86665736481734401,0.0037778546823243218,0.8687155356643893,0.0039653659382082049
69,0.8670014090119047,0.0037250306574183527,0.85988968018944378,0.0039062523646346218
70,0.86725243778907102,0.0037327132343653604,0.87234033253175991,0.0038196188331654311
71,0.86885169450209232,0.0037376933512920864,0.87076440263301769,0.0034628410605674095
72,0.86836821843390688,0.0036801886080401838,0.87628054745653838,0.0037550212590829702
73,0.86926081070840111,0.0036990159662697603,0.86729709476443895,0.00354364640839028
