epoch,acc,loss,val_acc,val_loss
0,0.9311316857278098,0.0023261938372697044,0.96673416795460043,0.0010865046262926031
1,0.982705702392626,0.00055818499931013484,0.82792979309744874,0.0062762020380361704
2,0.96461446564566644,0.0012045772020436169,0.96622769037882483,0.0010876898919661522
3,0.96647738333027733,0.0011531306851546136,0.88348525593466798,0.0039425957386533842
4,0.97449690058640359,0.00084515617752182744,0.9658899024023232,0.0010859892436910869
5,0.97799362846996996,0.00073943818728420022,0.92806485908251279,0.0023008796241107987
6,0.96889819639996011,0.0010222367630106355,0.96673422206378157,0.0010645116088211749
7,0.96246263816266875,0.0012957278354615597,0.87149617392966083,0.0044714648487931448
8,0.95629607773226177,0.0014427118132448128,0.96487673377314354,0.0011214630187865585
9,0.98616257043064393,0.00044178025651855636,0.96690308117697421,0.0010560414075177717
10,0.95665470815602704,0.0014608488759127248,0.96538328828541098,0.0011189255239243837
11,0.98604303503635038,0.0004437711899885791,0.96707198171750874,0.0010397406980223584
12,0.95973299547219382,0.001338143598811436,0.96605881562469698,0.0010871123373904761
13,0.98592349066395146,0.00044664924425583444,0.96791626544708897,0.0010504394130622769
14,0.98050407400689865,0.00064496897301289822,0.90239781648554696,0.0033404036253320835
15,0.96038057325275372,0.001313727243075724,0.96504555188172247,0.0011130870263759338
16,0.98626220141494625,0.00042987199781256024,0.96572105343460191,0.0010949290879334963
17,0.95757122049770593,0.0014667030321102916,0.9665653473096536,0.0010811069778807409
18,0.98605300093295689,0.00044194543651386971,0.96656538577789952,0.0010767173606585315
19,0.96205418079966776,0.0012816567971735461,0.96639651102377166,0.0010649081218842391
20,0.98601314542682594,0.00043870669377531278,0.96740966147564822,0.001048722408434495
21,0.95644552119107429,0.0014581854343141535,0.95964192583205854,0.0013108459666226033
22,0.98589360973326234,0.00044825793658948221,0.96656538577789952,0.001068197147828256
23,0.97848177095836175,0.00070645759451090043,0.84515362386162396,0.0054552142131835853
24,0.95154411279007978,0.0016088076199601681,0.96622762358780445,0.0010910121631537769
25,0.98641163240416774,0.00042603194584999875,0.96757853622977619,0.0010412047808686046
26,0.96497310070811959,0.0011613840260640347,0.88230328187874874,0.0039572790529288299
27,0.98012551503201406,0.00064424875988254799,0.96707192760832761,0.0010463113769400099
28,0.98597329695354441,0.00043848784568341581,0.84920633219658059,0.0053857065512673231
29,0.96180515827992974,0.0012830810009104407,0.96960487095176751,0.0010396121267942672
30,0.98636182761092561,0.00042684274924350082,0.91472483611275968,0.0028253408868843359
31,0.95962344273363698,0.0013492935982281459,0.96690313528615535,0.0010752741260625792
32,0.98637177495278072,0.00041948545618941343,0.96808509623750727,0.0010560097516322813
33,0.96892805264085902,0.0010264170741872808,0.96622762612417235,0.0010874004809991687
34,0.97583183184827227,0.00080748057776134632,0.90391762713168533,0.0031715321308332131
35,0.97045228191998212,0.00097682786478064791,0.96876056946761224,0.0010283046801647185
36,0.98647139546262674,0.00041602939780349511,0.94714622717377139,0.0016914563045460492
37,0.95770072951975227,0.0014191694417870974,0.96774744480214225,0.0010598263247533048
38,0.98637177375570007,0.00042118896261660309,0.9689293617897845,0.001011049431494391
39,0.95507072464691545,0.0015343863886749863,0.96656541705976984,0.001082756479785956
40,0.98653118266221373,0.00041749791632344065,0.96825397648709888,0.001040168568089023
41,0.95248056774857648,0.0016099848690984389,0.96166835017238106,0.0012159986563476054
42,0.98581389458109647,0.00045078821856797398,0.96774741647936768,0.0010406467881951982
43,0.96599920594043809,0.0011591230501580563,0.96605870740633482,0.0010838499466115808
44,0.98652121990794417,0.00042075979563302386,0.96707191746285626,0.001037834486296625
45,0.95392509668940784,0.0015869081785091857,0.96301922984157051,0.0012291628381911111
46,0.98592347335615915,0.00044904634698438283,0.96639647255552574,0.001059933317864829
47,0.97750547066892046,0.00074002789177592826,0.93549475559951567,0.0020973490045822049
48,0.98228729429604122,0.00057015249030235924,0.84616685674545611,0.0055040464677075119
49,0.96478382802907392,0.0011678949426119235,0.96707189167644958,0.0010677481326935086
50,0.98664075864408807,0.00041202049942055881,0.96707198974934028,0.0010480880939586629
51,0.96379758034789909,0.0012338724499763181,0.96538327264447588,0.0011320472166523442
52,0.98612272100967346,0.00043560269919017553,0.9674096411847054,0.0010516139677005773
53,0.95733213539402851,0.0014529627995033627,0.96470788734179014,0.001094922059255236
54,0.98657102170848443,0.00041754284650028905,0.96724086450346813,0.0010498711337328802
